ì˙ït,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787
2023-05-17 00:00:00,1889.0,-343.0,296.0,-1981.0,-603.0,1196.0,3194.0,-1692.0,202.0,-414.0,-1775.0,-47.0,2232.0,438.0,-1053.0,-295.0,1787.0,-863.0,-1360.0,1196.0,1431.0,-248.0,1409.0,-508.0,1338.0,2736.0,1683.0,-248.0,793.0,2301.0,-1502.0,-603.0,-153.0,-1100.0,3149.0,-295.0,1006.0,2599.0,-1313.0,-1502.0,107.0,1598.0,1338.0,557.0,202.0,841.0,699.0,296.0,-1775.0,3790.0,154.0,-745.0,-153.0,-792.0,604.0,-1360.0,1843.0,888.0,-1455.0,249.0,-201.0,-1905.0,-556.0,-1242.0,-1550.0,557.0,-958.0,-1313.0,344.0,1906.0,2000.0,-508.0,3194.0,-414.0,1006.0,1409.0,2988.0,841.0,-95.0,-792.0,-248.0,-2164.0,-745.0,-745.0,-1053.0,-201.0,746.0,793.0,-153.0,-414.0,-461.0,1843.0,-1100.0,-556.0,1196.0,-461.0,1683.0,-153.0,509.0,-1053.0,-698.0,-461.0,3836.0,1148.0,-201.0,-248.0,1087.0,-745.0,-1981.0,-248.0,-201.0,-1455.0,-1100.0,-698.0,107.0,-248.0,-1313.0,1693.0,-1408.0,-556.0,746.0,-1432.0,,,,,,,,,,,,,,,,,,
2023-05-07 00:00:00,-343.0,154.0,-1455.0,651.0,-650.0,-153.0,-1147.0,509.0,-461.0,-650.0,793.0,-508.0,-1360.0,-2027.0,2095.0,1148.0,-1692.0,0.0,1409.0,557.0,-414.0,-603.0,154.0,344.0,959.0,-106.0,836.0,-1360.0,959.0,-863.0,1740.0,-1502.0,202.0,793.0,-958.0,-414.0,-1313.0,1637.0,-1005.0,1797.0,-508.0,841.0,1740.0,557.0,-2829.0,-2027.0,-248.0,-2577.0,1545.0,-958.0,-1550.0,-508.0,699.0,-745.0,-201.0,-745.0,-47.0,2393.0,249.0,-1455.0,-153.0,746.0,604.0,699.0,-1100.0,-745.0,-248.0,1101.0,296.0,-248.0,1503.0,-603.0,3034.0,-556.0,-958.0,-248.0,1409.0,-201.0,2439.0,746.0,2439.0,-106.0,-863.0,-1981.0,-603.0,1953.0,249.0,1787.0,-556.0,-650.0,959.0,-1597.0,296.0,-1195.0,-1147.0,0.0,-201.0,296.0,154.0,-508.0,-1810.0,-95.0,3892.0,1787.0,0.0,-106.0,-343.0,3538.0,107.0,-1597.0,-1242.0,3103.0,2049.0,-1242.0,-745.0,836.0,-1408.0,-201.0,793.0,509.0,-414.0,-745.0,,,,,,,,,,,,,,,,,,
2023-04-27 00:00:00,249.0,-1644.0,-1313.0,249.0,-461.0,2095.0,296.0,0.0,-1502.0,793.0,557.0,-106.0,-1053.0,-1100.0,1953.0,-1005.0,-1455.0,2851.0,746.0,107.0,-95.0,-47.0,296.0,1290.0,1101.0,1101.0,-1195.0,0.0,-1502.0,-47.0,438.0,344.0,296.0,1598.0,-745.0,841.0,-461.0,0.0,-698.0,841.0,-201.0,344.0,-1550.0,-2485.0,-414.0,1551.0,-556.0,651.0,1054.0,1740.0,-295.0,2049.0,-650.0,-343.0,-1408.0,841.0,-556.0,-698.0,3784.0,-1005.0,-2233.0,1006.0,-911.0,-958.0,344.0,-698.0,3034.0,249.0,1598.0,557.0,-106.0,-461.0,746.0,-47.0,1243.0,-201.0,-911.0,-153.0,-603.0,-248.0,-745.0,1551.0,-1053.0,296.0,-603.0,154.0,-1644.0,-248.0,1338.0,-414.0,1243.0,-603.0,-603.0,-1195.0,-47.0,3979.0,-201.0,1889.0,249.0,1431.0,604.0,1953.0,-201.0,959.0,-911.0,-95.0,296.0,-106.0,1054.0,-461.0,-650.0,-745.0,-201.0,604.0,154.0,-1100.0,-414.0,-508.0,959.0,-201.0,-95.0,604.0,,,,,,,,,,,,,,,,,,
2023-04-17 00:00:00,2141.0,-2371.0,-201.0,841.0,-1477.0,-1053.0,-461.0,-153.0,3034.0,-1455.0,-1502.0,-461.0,1409.0,-1360.0,-461.0,4282.0,-1913.0,1645.0,509.0,-1569.0,-1550.0,-1147.0,0.0,-2622.0,3538.0,-508.0,-2371.0,-2073.0,0.0,-1242.0,-2531.0,154.0,959.0,651.0,249.0,344.0,-310.0,344.0,-911.0,-1763.0,-2233.0,-745.0,391.0,391.0,2347.0,-2233.0,3240.0,-1692.0,-698.0,249.0,-2279.0,1294.0,391.0,-911.0,1148.0,-1905.0,-2027.0,959.0,107.0,107.0,2690.0,-414.0,-603.0,-650.0,509.0,344.0,509.0,1101.0,-1477.0,249.0,-2119.0,391.0,-911.0,3034.0,-911.0,1551.0,-1195.0,-295.0,154.0,996.0,154.0,1981.0,-1550.0,-295.0,-698.0,-295.0,-248.0,-2279.0,-47.0,202.0,-556.0,1503.0,-2279.0,-698.0,-603.0,-1408.0,-2119.0,-650.0,3584.0,-1550.0,296.0,3034.0,-1134.0,-745.0,-248.0,-153.0,296.0,-153.0,-556.0,-1005.0,841.0,-603.0,959.0,-47.0,-95.0,1006.0,-1360.0,-1053.0,746.0,-1147.0,-201.0,-508.0,,,,,,,,,,,,,,,,,,
2023-04-07 00:00:00,-47.0,-1242.0,604.0,557.0,-603.0,959.0,1637.0,-650.0,-1455.0,2690.0,-461.0,-698.0,699.0,-911.0,-2577.0,-1905.0,-745.0,-650.0,1431.0,107.0,2141.0,-95.0,-1408.0,841.0,-1005.0,3698.0,2187.0,-1857.0,-201.0,793.0,651.0,-698.0,3240.0,-603.0,-911.0,-295.0,154.0,296.0,4131.0,-1195.0,1981.0,1006.0,2347.0,2736.0,1843.0,-414.0,-153.0,-556.0,-508.0,-106.0,604.0,-1550.0,296.0,0.0,-343.0,438.0,-2233.0,-295.0,-414.0,1196.0,-95.0,2851.0,-698.0,793.0,-1147.0,-461.0,-1195.0,2393.0,-248.0,888.0,-1408.0,-556.0,-1195.0,-248.0,0.0,793.0,888.0,-508.0,-745.0,-1597.0,-106.0,3698.0,-248.0,1248.0,1338.0,-343.0,-556.0,-295.0,-1763.0,-958.0,557.0,-698.0,1456.0,-1408.0,-1857.0,-1729.0,1101.0,1243.0,-650.0,-343.0,1935.0,-295.0,841.0,1243.0,438.0,-106.0,1503.0,-461.0,-508.0,-1147.0,1290.0,604.0,-1502.0,-792.0,-556.0,-1313.0,-792.0,-1523.0,-508.0,-47.0,-1242.0,0.0,,,,,,,,,,,,,,,,,,
2023-03-27 00:00:00,-1708.0,-1984.0,-684.0,-524.0,-875.0,473.0,-1454.0,-1136.0,112.0,-500.0,-415.0,-582.0,639.0,-229.0,851.0,1226.0,805.0,-990.0,1184.0,-1250.0,-515.0,2881.0,370.0,-436.0,-1808.0,650.0,12.0,269.0,-1492.0,-606.0,-2335.0,14.0,579.0,1339.0,-1283.0,-1562.0,-1015.0,-532.0,80.0,-1578.0,-304.0,1332.0,-2131.0,-596.0,667.0,-281.0,1900.0,1084.0,-544.0,-1312.0,-774.0,-564.0,-250.0,376.0,-112.0,-233.0,1527.0,-708.0,311.0,1502.0,387.0,-912.0,-6.0,1982.0,-875.0,-146.0,-224.0,1571.0,-446.0,-745.0,-1157.0,-774.0,-624.0,862.0,806.0,932.0,313.0,-1266.0,-624.0,401.0,-762.0,137.0,-35.0,236.0,1200.0,42.0,-659.0,339.0,-644.0,1619.0,-965.0,2786.0,-91.0,176.0,-613.0,2045.0,-885.0,-1000.0,1311.0,-586.0,-1073.0,4367.0,-207.0,880.0,-752.0,1327.0,461.0,1645.0,-655.0,-1761.0,-164.0,-510.0,1274.0,-38.0,947.0,-1227.0,-408.0,1484.0,-27.0,2174.0,-164.0,2078.0,,,,,,,,,,,,,,,,,,
2023-03-17 00:00:00,280.0,79.0,-1465.0,-823.0,680.0,-985.0,471.0,-1579.0,1230.0,1316.0,1446.0,161.0,-430.0,-696.0,-36.0,-380.0,-166.0,1985.0,2049.0,-1288.0,1359.0,-444.0,-505.0,1568.0,-43.0,-454.0,-892.0,-29.0,555.0,-1292.0,-1517.0,1323.0,-767.0,-1496.0,373.0,616.0,1133.0,-1004.0,545.0,413.0,-1484.0,-1682.0,-351.0,-3190.0,-1467.0,794.0,-1683.0,778.0,-1125.0,-638.0,510.0,-962.0,-471.0,-2600.0,3184.0,704.0,-2657.0,2926.0,-1935.0,-1498.0,-875.0,-758.0,-1451.0,-132.0,-1277.0,-535.0,792.0,-353.0,728.0,-667.0,-1185.0,1480.0,1710.0,-262.0,1671.0,-1090.0,-2502.0,-145.0,-1636.0,1928.0,-1168.0,998.0,-1289.0,5231.0,-673.0,-600.0,-194.0,-1189.0,331.0,1892.0,1491.0,-383.0,-1272.0,1109.0,-448.0,-1375.0,-1200.0,911.0,291.0,-1004.0,932.0,890.0,3831.0,-165.0,210.0,-1406.0,889.0,-1099.0,-1072.0,-814.0,-642.0,-238.0,-2561.0,118.0,589.0,-562.0,-608.0,-68.0,923.0,-848.0,-378.0,3036.0,,,,,,,,,,,,,,,,,,
2023-03-07 00:00:00,376.0,-1637.0,2346.0,-282.0,1421.0,-512.0,1626.0,-2697.0,-1417.0,-604.0,1074.0,-181.0,15.0,-310.0,4563.0,789.0,-420.0,-2168.0,604.0,1588.0,203.0,-1123.0,1388.0,3382.0,661.0,-2041.0,-311.0,38.0,-1012.0,-3070.0,-2526.0,-1681.0,2441.0,-1209.0,2821.0,-667.0,1390.0,-191.0,-742.0,-175.0,-865.0,680.0,-1302.0,739.0,-1224.0,1530.0,-100.0,179.0,933.0,-671.0,-888.0,-697.0,2239.0,832.0,222.0,-2063.0,-2143.0,-252.0,-358.0,-191.0,-111.0,-426.0,-580.0,-508.0,1480.0,-550.0,-1148.0,-393.0,1215.0,497.0,-1722.0,148.0,-329.0,-954.0,-1564.0,-1069.0,527.0,1652.0,289.0,407.0,3888.0,1418.0,-1115.0,-54.0,-577.0,-824.0,-941.0,-258.0,-624.0,-302.0,219.0,-1886.0,-2009.0,621.0,-1684.0,-813.0,-1587.0,175.0,-785.0,276.0,-959.0,-1525.0,139.0,-717.0,1295.0,322.0,-939.0,-1615.0,-285.0,-808.0,-171.0,-530.0,-118.0,-870.0,2033.0,-1644.0,4870.0,-1197.0,100.0,-1227.0,-775.0,-1865.0,307.0,-294.0,-1450.0,-1316.0,-193.0,-1271.0,542.0,-221.0,2122.0,-1671.0,317.0,676.0,4139.0,-42.0,202.0,-711.0,764.0,403.0
2023-02-27 00:00:00,808.0,-1712.0,992.0,-766.0,-556.0,935.0,-533.0,288.0,-298.0,61.0,995.0,-1839.0,1657.0,-1516.0,-1163.0,-418.0,318.0,1461.0,-764.0,-245.0,526.0,-1070.0,-832.0,533.0,-143.0,-1001.0,-1855.0,-37.0,1232.0,-1442.0,149.0,-888.0,-551.0,-1178.0,-1220.0,-351.0,741.0,227.0,44.0,454.0,-555.0,294.0,-160.0,118.0,-610.0,-19.0,1164.0,1708.0,-1559.0,244.0,-1088.0,2380.0,-1288.0,1236.0,-853.0,-941.0,2593.0,1261.0,320.0,482.0,787.0,1941.0,-1046.0,1147.0,-437.0,-583.0,-139.0,735.0,-17.0,1164.0,615.0,-1.0,854.0,107.0,217.0,-137.0,-122.0,-427.0,-2164.0,827.0,514.0,1262.0,-278.0,-984.0,-1259.0,-472.0,-140.0,-589.0,-1233.0,-596.0,271.0,-1451.0,-435.0,239.0,396.0,47.0,984.0,986.0,1794.0,-160.0,388.0,318.0,690.0,738.0,-320.0,573.0,-590.0,-1033.0,-1114.0,15.0,346.0,-1173.0,-760.0,473.0,218.0,-1288.0,-2174.0,-988.0,-336.0,-1178.0,960.0,-1017.0,-837.0,-556.0,1119.0,-557.0,-73.0,-484.0,-158.0,1547.0,-935.0,-225.0,-83.0,-681.0,-815.0,-396.0,-1713.0,-536.0,-344.0,3485.0
2023-02-17 00:00:00,157.0,-259.0,-588.0,-391.0,2290.0,2007.0,-1508.0,-1597.0,923.0,-1287.0,-1500.0,527.0,-510.0,821.0,500.0,1469.0,1279.0,-1386.0,1742.0,-1776.0,3612.0,1765.0,-1387.0,3224.0,-686.0,74.0,79.0,-1002.0,-2621.0,-922.0,-1369.0,1764.0,-473.0,-1586.0,-873.0,2112.0,-380.0,-299.0,-910.0,-617.0,-2150.0,-1140.0,607.0,-1505.0,-987.0,413.0,27.0,-2494.0,-1740.0,-558.0,948.0,477.0,-457.0,1843.0,151.0,1904.0,-2064.0,-502.0,-212.0,-720.0,327.0,-38.0,-1773.0,914.0,501.0,-271.0,-641.0,-1083.0,1093.0,-426.0,3581.0,-456.0,-63.0,1355.0,-1317.0,-950.0,512.0,-471.0,721.0,-1593.0,-864.0,117.0,3228.0,-854.0,-1302.0,415.0,-474.0,-1707.0,488.0,1462.0,-1416.0,-1026.0,1653.0,-1015.0,-146.0,-2079.0,-1838.0,-1307.0,-1484.0,-595.0,-342.0,-807.0,-369.0,281.0,-939.0,-712.0,-1477.0,-78.0,-725.0,714.0,1986.0,-1106.0,1522.0,-1200.0,310.0,-590.0,-1189.0,1683.0,313.0,-576.0,2171.0,-433.0,396.0,382.0,-509.0,2059.0,398.0,-1171.0,1468.0,-901.0,-1972.0,1533.0,613.0,-682.0,890.0,-1369.0,-192.0,-1197.0,-469.0,-166.0
2023-02-07 00:00:00,130.0,-3254.0,-1828.0,2158.0,-1349.0,2951.0,-576.0,937.0,-1510.0,156.0,1265.0,-457.0,-532.0,1442.0,-1264.0,-701.0,-389.0,-2034.0,3162.0,-1553.0,-1.0,-2054.0,107.0,-1642.0,1767.0,-529.0,1570.0,-834.0,1904.0,80.0,-1489.0,-1481.0,1558.0,-1760.0,30.0,-662.0,634.0,4603.0,-1682.0,-72.0,78.0,279.0,-504.0,-329.0,-1241.0,-541.0,-776.0,-1762.0,-1193.0,-50.0,-336.0,-641.0,-113.0,-50.0,550.0,-1552.0,118.0,-1076.0,-1610.0,2658.0,-684.0,-1487.0,1037.0,571.0,-1180.0,-1318.0,-83.0,-43.0,-1150.0,1328.0,-2164.0,624.0,308.0,-922.0,133.0,1961.0,2238.0,-916.0,1207.0,363.0,792.0,256.0,270.0,102.0,2000.0,1685.0,206.0,-1049.0,286.0,139.0,-1212.0,-1208.0,-1769.0,-291.0,-2229.0,-850.0,-1623.0,-300.0,1567.0,-217.0,-526.0,-802.0,-230.0,-1298.0,-113.0,-1535.0,-1677.0,1205.0,2113.0,1901.0,-268.0,1631.0,-706.0,439.0,673.0,1946.0,2369.0,323.0,-1327.0,149.0,2594.0,1962.0,-140.0,-1853.0,-1426.0,773.0,-477.0,-117.0,-1091.0,-1237.0,1289.0,-1553.0,-695.0,799.0,-781.0,246.0,-646.0,-197.0,13.0,-1724.0
çáåv,9314.0,-18907.0,-722.0,1672.0,-4099.0,6177.0,-1395.0,-8842.0,-5357.0,10093.0,637.0,1779.0,3606.0,-4581.0,3028.0,1356.0,1417.0,-3478.0,5681.0,-3898.0,7493.0,-5805.0,-3511.0,10212.0,8718.0,4548.0,5102.0,-12870.0,-1433.0,-4488.0,-15354.0,-9539.0,12289.0,1285.0,8219.0,-6015.0,9118.0,4781.0,693.0,5083.0,-1408.0,1328.0,-468.0,-1813.0,-1440.0,5951.0,8524.0,-2430.0,-2519.0,426.0,-11146.0,-7598.0,1177.0,3073.0,3587.0,-6652.0,-4123.0,3456.0,-5497.0,408.0,7253.0,-774.0,-10669.0,2969.0,-7531.0,-4536.0,847.0,4721.0,-4084.0,4722.0,-4016.0,-7164.0,4242.0,12138.0,-6367.0,17.0,4391.0,-1783.0,-3141.0,-5688.0,11981.0,12469.0,-9802.0,5607.0,-7328.0,5.0,-2343.0,-4897.0,886.0,6789.0,4054.0,-5692.0,-4304.0,-8930.0,-6054.0,3194.0,-8696.0,899.0,8011.0,-4787.0,-4919.0,2919.0,10440.0,-729.0,1017.0,-6415.0,3600.0,14258.0,-5946.0,-2458.0,-503.0,-7768.0,-1939.0,-7139.0,6966.0,-5986.0,-924.0,-9872.0,-1403.0,-4394.0,4132.0,796.0,-274.0,-2321.0,-2266.0,959.0,-345.0,-3043.0,761.0,-812.0,504.0,-1916.0,152.0,112.0,3433.0,-1561.0,-2349.0,-2641.0,-36.0,1998.0
